seqnames,start
7,33129414
15,66356800
2,177149079
1,27006260
7,123872481
2,101387627
11,2964072
6,99515118
6,143540046
14,101458942
1,34793178
2,221468569
5,116570226
5,90265046
1,197911383
6,35213771
18,60372699
5,132866659
6,107068866
2,173965725
19,34575378
7,129224794
6,100454217
11,9574928
10,132117159
2,210171506
1,186375487
16,23182835
4,105146715
19,50716999
11,1608045
18,21242010
7,99439218
15,67915813
7,29990138
2,118852066
19,34428243
9,128920765
11,103843229
19,1470811
1,228100813
13,40771433
6,1378830
11,35176654
2,3558518
19,52336192
10,13587909
13,21140319
10,89701594
19,34832960
19,46661235
10,121668551
5,177503734
1,9593280
2,240245720
6,96897466
4,80386797
1,212665891
13,112819375
5,134246968
6,117265654
1,904894
6,146028905
1,203488022
6,88164276
12,94873377
8,37827531
8,51409574
1,110084968
8,144180425
1,95087416
5,151770779
16,56564908
22,30425774
7,129774787
19,56841417
1,26863597
12,121297593
15,39594162
2,169827393
17,41060435
13,98143301
19,12801061
15,96285897
8,65793967
17,3695461
18,76980297
12,13044262
2,207811014
17,75131928
17,35750274
11,24496679
2,8266266
12,55926996
16,88643118
5,123424217
10,60447109
11,616089
4,176792659
19,50328554
1,145918819
2,95312499
5,77638868
11,63772203
6,26659777
1,25906380
19,47407323
18,11909053
5,3590476
10,22321578
5,179343628
3,52221746
11,72281069
17,42289137
1,27391717
6,143511439
19,7670540
1,30716387
10,84328514
10,46772827
12,108561572
1,213015914
1,17647062
4,70688168
12,131930304
18,37567127
10,50576593
22,41977025
17,49362841
1,43591428
1,161045986
7,79454762
3,136819014
7,7640690
14,105546624
3,35744466
11,18527259
1,15604560
10,96985255
19,57434919
6,165776528
3,123448830
1,174999251
10,100654669
4,1748647
17,81243146
1,202281325
2,223945495
1,99264863
11,134050795
14,22589126
17,9576618
1,150876690
22,37807795
1,2073821
11,61295193
8,100950473
17,14298427
2,241936658
1,85615997
2,219278503
11,67056669
19,9835230
19,58327136
9,137281784
17,2058146
2,169798787
20,3231531
1,15603286
1,36464716
1,65066181
9,78151008
20,46174607
18,67516115
11,6656688
5,34915785
8,144444987
13,24638418
11,86672194
7,120989584
7,112790717
1,12200010
2,79782801
17,80477773
12,4275238
1,92961911
1,77282706
1,27322141
17,79832391
8,142680279
9,136806747
20,3846911
17,42537543
11,94769392
8,40898616
9,37914864
2,160736760
8,94950143
12,113221348
11,87037696
11,13463216
8,127294703
10,61766093
19,39404026
9,132874067
2,69307723
19,8253048
2,239052771
5,141352363
5,132964020
7,79452354
3,150603931
2,189581002
9,34612529
1,202341972
9,137833119
19,54115753
7,151028754
7,4763917
1,5863249
9,131374079
16,62036342
3,13480142
9,111596119
9,121763144
6,43014156
5,59768691
17,6080347
18,12376969
17,82292338
13,107865804
8,41308650
9,93952974
6,5851761
1,23530796
15,97960553
2,102064611
11,65603355
15,58748670
19,45406195
1,26921630
1,67833785
9,129890610
1,111140429
19,53978366
6,135180673
8,141128444
2,95389312
1,8420903
10,78406041
2,134121269
4,173506803
7,157709727
9,131256693
6,137044624
11,70487176
12,51951862
15,63277219
8,47738143
18,79022766
1,151611899
1,2934117
19,48637411
14,49634605
8,22987314
7,4877899
9,135738576
7,149266628
20,33668265
5,1359470
15,79064695
9,124409655
19,50428086
1,214551903
8,57279462
12,4273015
5,317725
3,128764433
5,168579301
12,138058
2,171522459
4,6023148
8,73968383
6,36291389
9,138025551
20,31473065
8,53251736
9,129620533
9,138118660
8,109334411
11,615583
2,10080585
8,143329261
9,136472945
20,25390803
8,68331163
15,92808549
2,70087231
13,30803194
3,120451627
17,42671554
12,90954028
5,76084957
17,9645247
3,143331508
15,101401478
9,124769790
10,69180231
3,40387152
2,63050573
11,2992547
19,55354893
22,21658206
7,128863221
9,87792973
14,56808182
3,141402174
13,28820760
7,30028657
3,12484667
8,28386417
19,34964103
2,39120136
12,25385360
9,36037343
9,117415422
11,64290335
9,125545299
9,129890491
18,23135445
9,134410385
9,33474171
9,123420515
13,44294036
8,42896494
2,45238256
2,240454706
9,100589918
18,59900039
3,49007089
15,78103976
9,89522876
9,137143356
2,240595190
14,102087730
12,124535626
9,137464887
15,64522196
9,133144286
15,25863495
12,12696225
10,15097786
19,17470401
9,123343459
3,11017364
12,52365049
11,56819736
19,10087320
10,101031221
20,2664408
1,200894558
2,225582155
15,88878069
9,108855267
7,35968358
7,82036962
1,234721912
17,75646548
1,2415576
9,135794199
1,64967059
1,12619300
19,46861217
1,155250440
3,16482917
12,131896151
1,4061760
10,74151162
12,123272398
1,43368395
3,52495377
9,34760627
4,123444107
11,121292432
4,152779734
3,111978947
2,88765407
12,130592837
21,46182572
19,649039
1,155264737
15,40698676
12,4441761
9,99909386
2,127294234
15,23562087
9,104764206
4,183320261
11,28674132
9,136995164
10,115096651
1,41851792
1,156368984
10,13001887
19,12881601
10,99537751
1,1575047
13,32428327
10,78757136
19,17075707
17,82612047
20,23988795
1,50024072
7,73308593
9,122932021
17,75087717
9,133979275
7,156968541
8,54469979
2,166312094
5,56816263
19,50047102
1,40819276
8,38030472
13,41193942
12,132619861
9,114098157
16,53434800
11,65961541
19,17964442
1,61654368
19,539489
19,16536090
1,217631037
11,10728527
19,17300857
12,132789263
4,186729147
2,43595826
18,22177055
1,160400418
9,135945210
11,67469395
6,125363412
19,49419099
2,96816996
1,34781454
10,79511439
15,75335785
9,127565253
19,39084223
2,150076109
9,129081061
1,53196751
17,41506471
1,21826896
9,72597528
2,25204783
3,125972349
13,48319038
9,137234570
12,51822503
18,76495482
19,10718254
17,70169506
4,4386778
17,39766167
3,187139749
12,57242171
2,63048819
13,26253931
2,172093630
12,101210249
11,115903574
9,26293671
2,200506709
2,96139011
20,32277516
9,4679784
1,43622129
3,23917011
9,129676776
9,137777180
9,98709639
19,1508556
9,970297
15,68431351
8,11710387
13,77919170
4,145732667
3,179189867
12,71439237
6,108168088
22,49724875
9,136629257
1,201421078
5,76715603
1,31065585
10,120503413
10,91908821
2,169362487
15,40844358
11,116193578
8,67064627
19,3575540
2,219435387
13,29428520
12,50924704
19,2272717
17,40054444
10,102239230
9,134732083
6,129710394
1,31788664
8,144327326
5,77775701
17,50555845
17,7281715
3,129161217
6,39045376
22,45310649
11,63506035
9,97804306
3,129161100
1,17419995
16,31135678
2,27072041
1,1056328
11,17352977
10,100684918
4,20700291
7,87153264
12,132837876
1,168179024
2,44801130
20,32820317
9,10613328
5,135040752
16,85614764
10,102436582
4,6909228
3,128488976
17,40093476
2,238790523
11,119364026
11,43579229
8,731347
11,3050039
9,93575399
19,1672532
9,23821572
2,69915022
1,109483457
17,14303719
1,58577398
17,2796395
7,50093428
1,4027154
9,136849134
11,117670753
3,39380310
12,57737228
7,159112626
20,56621306
7,131649768
17,27353761
9,135818896
12,54281203
19,55645176
17,81397780
1,62436991
11,20160179
9,127219278
9,4804648
8,41578185
1,36306494
16,89972738
2,101697182
1,109512650
9,14349431
17,7462691
7,74610630
10,133378575
1,172359237
19,2199989
12,64390393
1,65420952
13,35476936
4,2059598
3,23202634
4,337728
7,47655097
9,106860627
1,37634795
8,142515484
10,25175130
9,113650890
1,69567157
2,216692987
2,219541821
1,27635285
1,228458691
3,157504237
1,169893941
19,35510447
1,179743163
7,139133440
11,32435711
4,2229933
2,126507780
13,112970846
1,39408718
7,155070447
11,60615783
7,64207106
8,52565514
14,99270152
12,104064295
11,65638054
4,151761081
2,68643680
17,43483729
9,136423320
11,4578890
9,89686900
17,35241772
3,167735730
13,95552264
1,23691917
10,91077605
1,23344394
9,126706706
2,3651605
17,28335087
17,31901675
2,158539638
17,76239554
10,131652274
12,48682420
3,41962078
10,3781566
11,32090749
2,71227412
8,109974753
9,133352476
4,186708273
1,43597924
1,2508582
19,9932665
11,122882796
8,109692528
9,95504484
1,90726026
1,39639407
10,117138336
8,43271929
19,1627486
11,804976
8,80231572
4,185535243
1,150236317
22,45971823
3,119558070
9,136451022
9,96087439
8,143278497
13,75537844
20,43916152
9,137616028
1,3643402
2,171724594
2,88489348
9,129569385
9,93958370
1,3087126
1,52404370
9,137507124
19,4583439
19,18340840
3,184185762
1,24964894
8,96268599
8,23069398
7,97021969
15,24477311
20,17570521
15,74434179
9,34578998
9,116233799
1,76867474
7,103347544
19,695549
15,40406166
19,2334566
9,127937189
9,87825151
1,27773603
6,42026279
9,109119712
18,28177238
1,190478473
1,9610809
3,184185992
2,173964566
2,169824467
17,16214824
19,13097535
9,133336550
1,26863188
1,161038915
17,81133283
1,29260576
22,17368949
5,10308939
9,126618449
6,160121912
11,77103199
17,7858039
1,12478486
11,65833417
8,59119385
17,42312607
2,120737297
10,72273791
3,49870035
1,110450926
4,74037234
17,4178133
1,23778167
19,2151725
9,136498598
1,1001517
19,19627245
4,128288447
6,7541614
9,89378621
1,111271230
4,185204282
1,84506227
9,214612
1,43300535
9,96617750
7,1869078
9,977490
1,37860656
3,16265129
3,150603222
3,115071630
12,108561544
2,63049849
18,47176364
2,20438638
1,81699641
10,623230
9,4804137
12,120397975
7,138001548
1,162561377
1,40884342
11,85810962
19,57167497
18,14458162
21,38802867
22,25564743
3,196632570
9,69672905
9,132576165
9,15422945
11,46826761
3,180036825
7,97972274
10,101288347
9,113275557
10,48307331
9,133497251
1,205531548
8,141212586
12,130872043
10,129643063
9,14350792
9,136691164
11,61816099
17,6496242
12,99154772
19,55461488
10,5840613
17,7916107
7,44146047
16,75207318
17,40099441
1,119006640
18,32773012
3,52317664
9,133149538
3,99817465
22,19713274
8,123645903
4,185514352
6,96897852
18,50281814
9,124948293
1,75131039
1,30968467
3,150778897
11,125887551
4,119507479
16,1790829
18,79737179
17,81841482
2,219041684
9,99851605
12,56104302
17,20938620
1,4734952
2,45882948
1,166989164
15,101121324
9,135714965
14,90398558
2,73292915
11,92224494
9,96687063
15,41882318
3,48663042
15,58770778
9,37002688
1,117605897
1,98662231
10,62268991
19,44025325
3,123449126
9,15156122
9,136109709
12,112906949
9,129669302
3,187738791
1,13895777
17,8187321
2,173355358
10,68472270
17,83089908
6,108072203
1,15758444
19,49142922
9,130939298
17,21288140
17,81157253
12,14454406
2,61066219
3,131026807
1,114673683
9,134283143
9,117412592
7,30771933
1,162498121
13,48303560
4,750339
9,107465550
21,31558769
9,91361762
4,121071399
2,240831951
9,37753951
9,84136900
19,39248024
1,90716731
17,7512832
1,10654562
13,77854068
1,28887165
9,6413852
9,101409509
17,28467860
11,57322264
1,206419673
9,128724241
17,49515318
10,126388754
12,131828157
15,43239849
1,25248097
19,38418069
12,94148380
11,128815418
21,41504034
14,97298850
1,18877403
12,95943281
1,173868053
9,134912336
9,122220134
12,49983948
8,30384505
1,45803633
1,26169794
5,142108556
2,179564018
1,16352654
11,14972684
2,73172637
11,68807917
3,62875467
3,184185514
2,88453318
10,103555081
2,131834544
14,76128440
17,4947648
2,216372062
12,107321049
14,78243439
19,5839890
17,7438117
1,161118199
8,51809580
1,240093885
9,124015394
15,32641582
20,2655745
7,2803053
1,152775086
14,77026445
9,88775632
9,93452092
12,24584145
14,75127185
11,82901641
16,89923806
12,123270471
15,21081454
10,132768834
12,113957696
10,122342929
9,33750296
16,75546933
9,35646758
4,54226196
1,185734416
7,91264421
9,5837144
3,66405314
2,222300028
22,28742073
1,155301358
20,8019941
15,73684170
11,34105493
11,61744501
9,41953423
9,93295522
17,3941009
6,7728809
3,101321076
13,112241159
15,89628965
1,5423304
9,995579
19,53866302
9,132486606
19,2433870
2,10080592
2,60553611
1,226703656
11,2944675
1,51330916
9,130681300
19,17215607
1,114670038
1,3650013
3,168249658
1,39768065
1,197912410
15,51623216
14,54565015
17,39197585
12,1505214
7,1709045
3,52247693
11,31826941
3,171843270
10,59177497
17,40565690
10,1553834
3,52128677
10,132308787
12,132687545
11,76666528
12,98593696
18,62526607
9,135489581
9,97527539
9,133960065
9,112380505
4,54099696
2,289147
11,17930936
19,10311036
21,41420776
10,86536607
12,2959212
4,83335217
18,48135989
4,165210161
12,38905914
5,73437225
9,32782827
12,127761195
12,27022424
9,130859221
14,90061628
10,30349346
14,24081186
14,64504545
12,53380253
9,101399009
6,34889504
9,134335926
16,21158490
7,129762381
10,77926531
18,37524155
11,1060679
13,39037781
9,131836657
7,27144354
12,49549823
3,127590669
14,52960713
9,136248929
19,48364224
9,4299830
19,4676190
12,42326086
20,31475446
9,107733428
20,34872782
3,62874549
8,144530420
12,49622863
7,23710103
20,35617066
12,48783292
9,34624083
4,173334503
17,80544672
12,122527018
19,11198311
6,121695483
9,134670647
8,66614058
16,5072250
9,37036497
17,7076186
3,126704710
9,20684769
9,136114706
19,5039846
14,89954531
12,56646234
9,135993322
9,34589713
3,24494283
15,43371418
7,71733429
11,4094382
8,29665322
9,38490817
17,75405736
12,34108071
10,43044124
19,9827878
2,70904618
12,89355208
3,65353931
9,96493951
11,18209252
11,108593091
12,57241556
19,11506142
10,133459618
21,41715694
12,49843182
8,98045537
9,133130731
9,136336826
14,52950715
9,78035479
19,12830443
22,50459312
19,11964890
21,34889942
9,137436175
22,45201067
19,38320387
3,3179816
9,96719444
7,116524708
17,63827806
2,101700034
8,1958332
17,42562961
9,129491105
19,53868808
7,45574126
3,186570905
18,27182352
17,78611540
3,69866298
6,107114461
2,199851207
12,123436599
10,103193428
21,33024198
10,97149205
2,72887297
14,80959668
10,101226844
17,7251954
8,109974142
14,41607507
7,43582701
3,39456236
17,80820007
9,110114880
14,74882452
2,174730847
10,119104349
8,143974110
19,3097572
2,31581698
8,143815390
4,75941123
9,87499122
7,30026853
13,20193999
9,110259794
3,148700673
10,87862624
9,133350498
7,102202145
4,105474226
7,100612257
11,76211279
9,2157942
3,8963429
8,143334597
1,143643744
6,53348361
11,62922085
9,130043389
2,234993444
9,91114727
13,20161198
8,135465919
7,73537280
2,238231549
13,110870628
14,96502173
11,95790423
9,133203270
8,126369321
9,5112706
10,78033595
14,75259255
19,39403919
2,239139112
8,23404454
6,34224228
9,109251140
9,97636188
17,76716347
19,2255494
18,27185002
9,72149579
9,135165444
12,98598310
9,129127089
17,49788518
7,44325693
4,7936577
9,131518884
2,239181405
2,88453035
11,1461939
11,74170973
19,15380107
19,3786127
4,212478
9,109101495
19,50686414
11,85948053
14,24367333
11,70486619
7,1667600
7,35259109
9,135768797
19,50025729
11,60842090
3,112425123
17,68196745
11,43581664
3,57556213
13,32587604
3,138608659
3,52278844
17,75573235
19,58513978
9,127245559
14,101077884
9,95784654
13,109772435
4,75514191
10,110919043
17,77482256
17,82602209
19,52048365
17,63428248
12,131797216
19,507806
4,3662744
1,54499599
6,112367405
17,35460432
19,42316954
17,21513149
4,10457043
16,30114079
1,22143725
9,76873741
10,8053514
9,131418406
20,35601489
11,20443742
9,68780251
17,72192782
10,99527624
6,35921270
7,154305287
19,7787165
11,45183292
17,74988777
7,28411327
1,93179876
19,45876733
14,36584459
3,9670429
17,7583540
2,28810914
9,124869841
2,178320137
11,124865516
11,65920406
11,47249323
15,84654117
9,130580012
1,85495106
7,90211585
2,45651720
17,16302294
1,42036066
3,188947624
11,68122140
10,102419192
1,29124217
10,102714415
9,128707191
12,122865530
1,38990746
9,131034877
12,6951311
7,134890394
6,1620858
17,80886276
13,37869915
4,92304809
18,34978102
9,136942526
9,73835
1,179225430
14,77423639
19,37779790
14,88480036
9,124392908
10,101844262
8,144827357
9,32388151
21,36319935
2,29921681
8,86342316
11,2414951
14,88554506
1,225807679
1,44778288
12,109477663
19,45424001
12,121804700
9,88476641
14,99484788
9,128948194
5,77211275
8,73008909
1,84893451
15,75579404
12,15545281
1,201506823
19,43475164
6,158545509
9,130939372
9,4490751
19,1905253
1,26021993
20,21525302
14,85623513
9,91421061
14,65102277
11,705748
12,47906017
18,50374840
19,19628605
15,89912496
1,226000175
1,203305560
2,96507998
20,1266135
9,34126837
1,156660231
13,21603969
1,96473974
7,98034628
5,1012312
15,91853219
9,116687311
9,109499620
19,1434744
22,21735835
9,37488520
10,49322823
12,55715819
9,123373331
19,38082262
15,101369763
2,25277256
19,35756966
1,35573107
17,57587871
1,203627957
1,182789818
1,81803573
9,131839528
18,32470375
1,1161853
6,10886803
9,35657500
7,44606467
1,112396360
14,77376858
6,137492447
3,10108455
9,136414340
1,220690424
7,28958924
1,150010905
13,43022470
9,137028093
7,122141724
11,99021051
9,116154697
12,56448908
11,32088777
1,159925934
3,71754188
15,90233641
7,132319172
8,18085017
8,143290672
15,26967764
19,3506441
1,94616765
10,107164374
17,2384826
17,28951792
1,27831250
14,61537635
8,54466521
19,38256561
5,175871866
9,35815222
10,47301565
17,28371709
6,43171334
9,121775352
19,45935580
12,94149673
2,61018184
19,7611845
9,87820723
1,24914374
7,103989636
6,12749798
6,143536676
5,55101993
1,236795289
1,93447890
11,94638851
9,126805139
1,161021364
19,50376379
2,219547807
6,151452934
19,48320170
15,43330941
2,54725209
8,12659021
9,121289425
1,11701640
15,28007964
6,26330361
12,43861712
6,149862395
7,128937872
17,28648961
19,11209095
9,98708514
20,8132926
15,74726855
9,92384074
1,239387003
11,74727299
1,1440176
11,31818084
1,26621238
9,122227058
9,104863680
15,79091638
2,96986754
9,129415069
1,154983163
15,30041708
2,80302496
4,3389768
12,16605333
4,1805391
12,46382642
14,104171833
14,68404711
9,4294020
1,89998187
9,137547402
8,56320339
12,12890800
12,14843209
1,44422261
9,94643271
4,8471386
4,168833383
1,156845482
10,117546735
8,38996910
7,158488718
7,1666225
19,15911662
2,197515741
3,58471249
5,139701494
3,170908936
14,74241610
9,88993449
3,128608044
11,33039461
3,9398397
1,152878222
12,9064987
1,154221180
11,9613764
5,55995344
9,124415525
19,58451479
12,51717633
9,128362293
5,93607561
12,49828355
9,92615891
9,91722906
8,142503161
3,50503647
22,50267819
1,43966691
9,99819510
7,90211500
14,22766790
14,99273179
16,67873398
7,8435854
9,34589389
7,139484058
21,42403754
19,407205
11,2751622
1,91534709
9,137175293
8,61714478
15,40929345
19,55476626
5,154198377
9,129349810
2,61905643
3,52056109
15,57334246
8,23472526
18,79425451
1,3466896
9,137186580
8,37695559
3,50321666
13,72727977
9,99419288
12,49741339
13,94549163
8,85106903
12,1660658
5,175479087
9,2016262
14,64387815
